congress,session,chamber,period,total_votes,missed_votes,percent,percentile,period_start,period_end,pctile25,pctile50,pctile75,pctile90
104,1995,h,0,279,1,0.358422939068,16.1904761905,1995-01-04,1995-03-30,0.358422939068,1.0752688172,2.86738351254,5.73476702509
104,1995,h,1,189,0,0.0,0.0,1995-04-03,1995-06-30,0.529100529101,1.5873015873,3.7037037037,7.40740740741
104,1995,h,2,232,0,0.0,0.0,1995-07-10,1995-09-29,0.431034482759,1.29310344828,3.01724137931,6.12068965517
104,1995,h,3,185,3,1.62162162162,50.4761904762,1995-10-11,1995-12-22,0.540540540541,1.08108108108,3.78378378378,7.13513513514
104,1996,h,0,110,5,4.54545454545,71.4285714286,1996-01-03,1996-03-29,0.0,1.81818181818,4.54545454545,9.09090909091
104,1996,h,1,182,24,13.1868131868,98.1132075472,1996-04-15,1996-06-28,0.549450549451,2.1978021978,3.84615384615,6.86813186813
104,1996,h,2,163,6,3.68098159509,67.9245283019,1996-07-10,1996-09-28,0.613496932515,1.84049079755,4.29447852761,7.05521472393
105,1997,h,0,71,0,0.0,0.0,1997-01-07,1997-03-21,0.0,1.40845070423,5.6338028169,9.29577464789
105,1997,h,1,174,2,1.14942528736,36.0,1997-04-08,1997-06-26,0.574712643678,1.72413793103,4.02298850575,6.32183908046
105,1997,h,2,232,6,2.58620689655,64.8,1997-07-08,1997-09-30,0.431034482759,1.72413793103,3.87931034483,6.72413793103
105,1997,h,3,163,5,3.06748466258,63.2,1997-10-01,1997-11-13,0.613496932515,1.84049079755,4.29447852761,8.34355828221
105,1998,h,0,89,16,17.9775280899,92.125984252,1998-01-27,1998-03-31,0.0,2.24719101124,5.61797752809,13.0337078652
105,1998,h,1,185,1,0.540540540541,20.1550387597,1998-04-01,1998-06-25,0.540540540541,2.16216216216,4.86486486486,9.2972972973
105,1998,h,2,199,0,0.0,0.0,1998-07-14,1998-09-28,0.502512562814,2.01005025126,4.52261306533,7.63819095477
105,1998,h,3,74,0,0.0,0.0,1998-10-01,1998-12-19,0.0,1.35135135135,4.05405405405,7.02702702703
106,1999,h,0,77,0,0.0,0.0,1999-01-06,1999-03-25,0.0,1.2987012987,3.8961038961,7.79220779221
106,1999,h,1,184,12,6.52173913043,83.4482758621,1999-04-12,1999-06-30,0.54347826087,1.63043478261,4.34782608696,7.60869565217
106,1999,h,2,204,3,1.47058823529,47.5862068966,1999-07-01,1999-09-30,0.0,1.47058823529,2.45098039216,5.88235294118
106,1999,h,3,146,22,15.0684931507,95.1724137931,1999-10-01,1999-11-18,0.684931506849,2.05479452055,4.79452054795,9.58904109589
106,2000,h,0,95,25,26.3157894737,95.1724137931,2000-01-27,2000-03-30,1.05263157895,3.15789473684,7.36842105263,15.3684210526
106,2000,h,1,277,4,1.4440433213,34.4827586207,2000-04-03,2000-06-30,0.361010830325,2.52707581227,4.69314079422,9.96389891697
106,2000,h,2,130,2,1.53846153846,44.1379310345,2000-07-10,2000-09-28,0.0,1.53846153846,3.84615384615,7.69230769231
106,2000,h,3,101,9,8.91089108911,63.4482758621,2000-10-02,2000-12-15,1.9801980198,6.93069306931,11.8811881188,22.3762376238
107,2001,h,0,75,0,0.0,0.0,2001-01-03,2001-03-29,0.0,1.33333333333,4.0,6.96438356164
107,2001,h,1,135,4,2.96296296296,59.2592592593,2001-04-03,2001-06-28,0.740740740741,2.22222222222,4.25925925926,8.07407407407
107,2001,h,2,149,7,4.69798657718,82.7160493827,2001-07-10,2001-09-25,0.671140939597,1.34228187919,3.35570469799,6.71140939597
107,2001,h,3,153,7,4.57516339869,73.4939759036,2001-10-02,2001-12-20,0.653594771242,1.96078431373,4.57516339869,7.18954248366
107,2002,h,0,79,4,5.06329113924,72.8915662651,2002-01-23,2002-03-20,0.0,1.26582278481,5.06329113924,9.49367088608
107,2002,h,1,203,9,4.43349753695,69.2771084337,2002-04-09,2002-06-28,0.615763546798,2.46305418719,4.92610837438,8.12807881773
107,2002,h,2,141,5,3.54609929078,60.2409638554,2002-07-08,2002-09-26,0.0,2.12765957447,5.67375886525,10.6382978723
107,2002,h,3,61,0,0.0,0.0,2002-10-01,2002-11-15,0.0,1.6393442623,4.91803278689,12.2950819672
108,2003,h,0,94,1,1.06382978723,37.8238341969,2003-01-07,2003-03-31,0.0,1.06382978723,4.25531914894,7.44680851064
108,2003,h,1,239,9,3.76569037657,69.0721649485,2003-04-01,2003-06-27,0.418410041841,1.67364016736,4.18410041841,6.69456066946
108,2003,h,2,193,4,2.0725388601,53.6082474227,2003-07-08,2003-09-30,0.518134715026,1.55440414508,3.49740932642,8.65284974093
108,2003,h,3,151,23,15.2317880795,95.8762886598,2003-10-01,2003-12-08,0.662251655629,2.64900662252,5.79470198675,9.93377483444
108,2004,h,0,104,13,12.5,86.5979381443,2004-01-20,2004-03-31,0.961538461538,3.84615384615,7.69230769231,13.4615384615
108,2004,h,1,221,8,3.61990950226,62.3711340206,2004-04-01,2004-06-25,0.565610859729,2.26244343891,4.97737556561,8.91402714932
108,2004,h,2,161,8,4.96894409938,65.1282051282,2004-07-06,2004-09-30,0.621118012422,3.10559006211,6.52173913043,12.4223602484
108,2004,h,3,58,4,6.89655172414,67.6923076923,2004-10-04,2004-12-07,0.0,1.72413793103,6.89655172414,16.5517241379
109,2005,h,0,90,8,8.88888888889,87.5576036866,2005-01-04,2005-03-21,1.11111111111,3.33333333333,5.55555555556,8.88888888889
109,2005,h,1,272,40,14.7058823529,97.2350230415,2005-04-05,2005-06-30,0.367647058824,1.47058823529,4.77941176471,8.08823529412
109,2005,h,2,146,4,2.7397260274,62.5,2005-07-11,2005-09-29,0.0,1.3698630137,4.1095890411,8.21917808219
109,2005,h,3,163,6,3.68098159509,61.2903225806,2005-10-06,2005-12-19,0.613496932515,2.45398773006,4.90797546012,8.83435582822
109,2006,h,0,81,8,9.87654320988,91.2037037037,2006-01-31,2006-03-30,0.0,1.23456790123,3.7037037037,8.64197530864
109,2006,h,1,276,5,1.8115942029,48.1481481481,2006-04-04,2006-06-29,0.724637681159,1.8115942029,3.35144927536,6.15942028986
109,2006,h,2,159,8,5.03144654088,79.6296296296,2006-07-10,2006-09-30,0.0,1.88679245283,3.77358490566,7.54716981132
109,2006,h,3,27,0,0.0,0.0,2006-11-13,2006-12-09,0.0,0.0,7.40740740741,16.2962962963
110,2007,h,0,213,6,2.81690140845,63.2231404959,2007-01-04,2007-03-29,0.469483568075,1.40845070423,3.28638497653,6.57276995305
110,2007,h,1,393,2,0.508905852417,18.1818181818,2007-04-17,2007-06-28,0.508905852417,1.52671755725,3.56234096692,7.86259541985
110,2007,h,2,317,13,4.10094637224,77.366255144,2007-07-11,2007-09-27,0.946372239748,1.57728706625,3.78548895899,7.19242902208
110,2007,h,3,263,8,3.04182509506,54.0650406504,2007-10-01,2007-12-19,1.14068441065,2.66159695817,5.32319391635,9.69581749049
110,2008,h,0,149,10,6.71140939597,74.4939271255,2008-01-15,2008-03-31,1.34228187919,3.35570469799,6.71140939597,12.7516778523
110,2008,h,1,321,27,8.41121495327,84.0,2008-04-01,2008-06-26,1.246105919,2.80373831776,5.60747663551,10.0
110,2008,h,2,205,32,15.6097560976,96.4,2008-07-08,2008-09-29,0.487804878049,2.43902439024,5.36585365854,10.243902439
110,2008,h,3,15,0,0.0,0.0,2008-10-02,2008-12-10,0.0,0.0,0.0,6.66666666667
111,2009,h,0,174,4,2.29885057471,51.4388489209,2009-01-06,2009-03-31,0.574712643678,1.72413793103,4.02298850575,7.64367816092
111,2009,h,1,303,20,6.60066006601,84.8920863309,2009-04-01,2009-06-26,0.742574257426,2.3102310231,4.2904290429,7.59075907591
111,2009,h,2,268,12,4.4776119403,80.6451612903,2009-07-07,2009-09-30,0.746268656716,1.49253731343,3.35820895522,7.08955223881
111,2009,h,3,246,9,3.65853658537,61.5658362989,2009-10-01,2009-12-16,0.813008130081,2.43902439024,4.87804878049,9.34959349593
111,2010,h,0,195,12,6.15384615385,77.5800711744,2010-01-12,2010-03-25,1.02564102564,2.5641025641,5.64102564103,9.23076923077
111,2010,h,1,219,45,20.5479452055,98.2332155477,2010-04-13,2010-06-30,0.913242009132,2.28310502283,5.02283105023,9.04109589041
